Model,Feature Selection Method,ACC,AUC,MCC,F1,Number of Features,Time,MeasuringFS
RandomForest,Mrmr,0.98342,0.9186243184127082,0.8952055907672842,0.9012922602610428,100,9369.124330043793,-112000.0
